"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SIL1",364.14391540087,-0.0143580163888475,0.144484640396849,-0.0993739981593269,0.920841327020276,0.97388712363208
"ENSG00000287306",4.73747388098512,-0.151546766440434,1.52652984698751,-0.0992753379434405,0.920919659140284,0.973932837642889
"SOX12",1867.8105646894,0.0169253800511772,0.170652407943995,0.0991804349853173,0.920995008877408,0.973975394223398
"VIPR1",10.164876320334,0.104897242959297,1.0590864289592,0.0990450260630594,0.921102520207023,0.974051957956125
"SNORD17",426.664318928199,-0.0350275665762154,0.354442723466209,-0.0988243353782795,0.921277746232477,0.974200120387099
"C4orf48",614.304774574214,-0.0422481604778361,0.428132082116234,-0.0986802023081421,0.921392188400455,0.974283998414981
"WDR19",525.61979966698,0.0126258022664433,0.128119394384045,0.0985471585090136,0.921497827092743,0.974284290775966
"ENSG00000258711",6.33942842709427,-0.112908339575159,1.14556384369697,-0.098561368007898,0.921486544479921,0.974284290775966
"ENSG00000289238",5.8476781279151,-0.133154450997021,1.35087820845771,-0.0985688052137898,0.921480639203054,0.974284290775966
"ENSG00000285754",12.2532920571782,0.079575838025591,0.808874088653397,0.0983785228651196,0.921631728212447,0.974388725650425
"MIR3164",39.0840993719271,0.0559997375252069,0.570054328118712,0.0982357904553005,0.921745063221574,0.974471410016376
"FBXO8",151.910276151862,-0.0233275485873116,0.23833002474453,-0.0978791850179884,0.922028228559393,0.974733626327736
"IDH1-AS1",10.4509540654073,0.0967499976327894,0.989310050774375,0.0977954257687558,0.922094739681347,0.974763971656961
"ENSG00000289365",5.10363783641596,0.139292038240933,1.42491636092891,0.0977545363786321,0.922127209119846,0.974763971656961
"RNU6-82P",12.0551822904465,-0.076396437406755,0.781882000443431,-0.0977083976398332,0.922163847115905,0.974765557188017
"ENSG00000276523",27.2257793977098,-0.0541393537947671,0.554536391375375,-0.0976299385158283,0.922226150565175,0.974774716561392
"ENSG00000268015",8.81678578746471,0.0808490365258698,0.828670684033072,0.0975647360087414,0.92227792745708,0.974774716561392
"ENSG00000269533",18.1237706555072,0.0601718937135491,0.616609282105204,0.0975851247456291,0.922261736856725,0.974774716561392
"ENSG00000285923",17.0473905003896,-0.0687428524925916,0.707696756620063,-0.097136028743307,0.922618369334184,0.97491167423531
"ENSG00000283392",4.44817051639898,0.140342153813991,1.44320483676536,0.0972434059523653,0.922533098397322,0.97491167423531
"ENSG00000290046",8.56748848566596,-0.101402790836577,1.0426118870243,-0.0972584257848711,0.922521170842295,0.97491167423531
"SND1-DT",16.0555811507184,-0.0713518747063054,0.733912323248561,-0.0972212517027595,0.922550691570133,0.97491167423531
"ENSG00000260409",25.1181884838714,-0.0630453216712611,0.648079789390261,-0.097280184791099,0.922503891603007,0.97491167423531
"ENSG00000229492",5.20850765201818,-0.136566088257981,1.40550629973604,-0.097165048839432,0.922595323659707,0.97491167423531
"RN7SL688P",3.30134445805653,-0.169226863373737,1.74397288187458,-0.0970352607729979,0.922698392517649,0.974924852228776
