"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BNC1",18.2738995402061,0.352916256453466,0.568347334370016,0.620951722848592,0.534631388066024,NA
"ADAMTSL3",4.44592865991526,-0.332038520819082,1.3423350683304,-0.247358896189811,0.804630481974067,NA
"ENSG00000259609",12.6593559674217,-0.788340001666832,0.945408168585128,-0.833862058592788,0.404358719746402,NA
"EFL1P1",5.13702643705714,4.67129184047466,1.52078043250701,3.0716412051502,0.00212885446623526,NA
"ENSG00000291062",27.675547764949,-0.376867946917484,0.576390575827824,-0.653841271391744,0.51321407377873,NA
"ENSG00000259694",13.1890513810456,-1.13812654930521,0.802505649711,-1.41821624522528,0.156127640434325,NA
"RN7SL331P",21.7719398961448,-0.0367180385026504,0.527593567524288,-0.0695953111690658,0.944515769038289,NA
"RN7SL417P",16.9318286512324,-1.48783025613494,0.604376163265023,-2.46176197303551,0.0138256387513092,NA
"UBE2Q2P11",13.869385952407,-1.21587250169904,0.780293157798335,-1.55822525104504,0.119179861152874,NA
"ENSG00000259774",20.7890734737384,-0.471570378373791,0.62899056267042,-0.749725681688623,0.453419936772157,NA
"UBE2Q2P12",8.90886248499933,-0.495084613215113,0.817075089955695,-0.605923028741408,0.544565866582207,NA
"ENSG00000259302",3.16913000164707,-1.06698766089198,1.84088393171833,-0.579606156861846,0.562180240141428,NA
"ENSG00000259244",4.66005076944185,0.715867382666038,1.38975457276941,0.515103455453653,0.606480728210057,NA
"LINC00933",4.23880236244223,-2.0303944110012,1.58903017815692,-1.27775698593479,0.20133512527591,NA
"ZSCAN2-AS1",19.9808994192319,-0.292979905106877,0.579001513238343,-0.506008876329608,0.612850418418438,NA
"ENSG00000256278",24.2450984793181,-0.601799377992018,0.586151812065534,-1.02669541508597,0.30456390890512,NA
"ENSG00000259654",9.69098536602796,-0.0865104319807555,0.995663756806844,-0.0868871959929523,0.930761177145398,NA
"ENSG00000285667",14.4025099162319,0.614037667931261,0.701680760917483,0.875095488051256,0.381521951872296,NA
"ENSG00000259415",5.23688145320131,-0.597123675519086,1.07739700617497,-0.554228081289206,0.579422762478502,NA
"ALPK3",29.1905566404306,0.163430402364519,0.484161424853786,0.337553538912925,0.735699659567477,NA
"FABP5P9",12.0617028908932,-0.706456926230413,0.891413185798834,-0.79251343539116,0.428061360945648,NA
"AKAP13-AS1",4.24451034709254,0.220983742963403,1.34397717716339,0.164425219950396,0.869396411107009,NA
"ENSG00000259276",9.62828115192278,1.69328022319442,1.04276459067414,1.62383747812125,0.104410499027808,NA
"ENSG00000259453",10.5577017082488,1.1362732344305,0.862631594877979,1.31721727001111,0.18776580665298,NA
"ENSG00000259544",3.43266985129936,0.440965102461897,1.4670346595481,0.300582606956083,0.763732796092903,NA
"ENSG00000259407",11.1090487011459,0.257692090692155,0.871374379995947,0.295730625788371,0.767435806748317,NA
"ENSG00000259762",14.6898546295222,-1.19251253017979,0.835329468292844,-1.42759542844444,0.153408340214113,NA
"LINC02883",20.8062925657769,-0.259658563891407,0.533959809911013,-0.486288591522798,0.626762566775487,NA
"MIR1276",7.90649226140038,0.644990400527463,0.9053157280267,0.712448022893998,0.476187386853982,NA
"ENSG00000259195",7.02281642091526,0.275384243897144,1.09114509406655,0.252380957761379,0.800746617358301,NA
"ENSG00000173867",3.44114805274401,-1.44897126314747,1.48857407517511,-0.973395471083303,0.330356788938781,NA
"DET1",38.2006208922843,0.133692090834539,0.388161757147359,0.344423654244189,0.730527702335771,NA
"LINC01586",6.21282079376386,-0.726663763360568,1.23169793077629,-0.589969135453997,0.555211342101765,NA
"CARMAL",13.1002278941618,-0.843001327219509,1.00547423367176,-0.838411665847529,0.40179953980117,NA
"HMGB1P8",7.21843516719196,0.564394886779963,1.10321061813429,0.511593051682596,0.608935849388393,NA
"POLG-DT",23.3416506529993,-0.137622756257996,0.548888459350641,-0.250729914090031,0.802022931169631,NA
"ENSG00000279708",3.95680475893845,4.57149871450556,1.9935138625197,2.29318631811641,0.0218372805042554,NA
"MIR9-3",2.7814305045644,3.2725464230701,2.04257462578597,1.60216737335158,0.10911860277157,NA
"LINC00928",15.016911726858,0.0959776150635475,0.743859124898031,0.129026601746271,0.897336599613442,NA
"ENSG00000261478",10.6417879458015,-0.728902234661311,0.87203259183885,-0.835865816808841,0.403230394754802,NA
"ENSG00000259713",6.74003978906827,0.352450884428768,1.10269227654044,0.319627598675616,0.749250650308143,NA
"PLIN1",10.1814230452091,-0.60329970464565,0.957492096030573,-0.630083221727594,0.528640136515768,NA
"RPL36AP43",3.08399654781376,-0.998445027622378,1.52304938566823,-0.655556567644927,0.512109478451956,NA
"WDR93",23.5783123605945,0.0931471358178525,0.541846487906537,0.171906873804301,0.863510742523306,NA
"MESP2",8.76263971941764,-0.221445290698689,0.887966419435733,-0.249384758085118,0.803063174061877,NA
"ANPEP",6.68435216929356,0.815499592833268,1.23453886486988,0.660570206446456,0.508887980989127,NA
"MIR5094",5.38625623813187,-0.222096881193788,1.17855759014131,-0.188448051288828,0.85052543490338,NA
"ENSG00000259677",13.9086805361241,0.311904190249803,0.694342224075887,0.449208156201249,0.653281504332632,NA
"RNU6-1111P",3.26796906915094,1.40035664352918,1.56699135567792,0.893659456674766,0.371504123998075,NA
"ARPIN",2.738714860187,-2.04172477984037,1.65431424701169,-1.23418194791497,0.217135112605544,NA
"MIR3174",5.57389551680091,-0.109612563233674,1.11424388471354,-0.098373941950648,0.921635365609572,NA
"ENSG00000273691",19.103414904117,0.479285083223171,0.565929616872488,0.846898746653084,0.397051561147326,NA
"RPS12P26",7.29984722602661,0.444838948552584,1.01591787592273,0.437869004075305,0.661481245878518,NA
"ENSG00000284626",4.65789113880324,1.11277532922611,1.44163825272242,0.771882493492886,0.440184026882275,NA
"TTLL13",16.1389821701225,0.0725024991636978,0.723212783453666,0.100250577454488,0.920145393222632,NA
"PERPP2",42.3211201098281,-1.09000566569118,0.430774455145984,-2.53033960735159,0.0113952171459433,NA
"ENSG00000271396",7.66897279824605,-0.374885313248322,1.01985948481875,-0.367585259370261,0.713182507773181,NA
"GOLGA2P8",6.64834651478642,0.0871785173405534,1.03725763341232,0.0840471205343246,0.933018967504769,NA
"ENSG00000259177",6.93034026618188,-1.0999679689404,1.08296984257581,-1.01569584460835,0.309774247435253,NA
"ENSG00000259212",36.1335700629644,0.192591544044761,0.431223257047698,0.44661678352719,0.655151775367247,NA
"ENSG00000259314",15.8106673405918,0.0429957144771873,0.657393981716282,0.065403267557967,0.947852922517282,NA
"CRTC3-AS1",34.7242973285323,0.157903044371283,0.382940497719012,0.412343550269126,0.680087632249137,NA
"ENSG00000285560",20.3677189492673,-0.899773547658677,0.517048997370061,-1.74020944288708,0.0818222481333096,NA
"HSPE1P3",6.70161934110517,3.06314117865816,1.08035187633016,2.83531805309889,0.00457800838025214,NA
"ENSG00000278370",4.72016102535036,-1.2648066065565,1.54763284413107,-0.817252367932679,0.413784221140281,NA
"LINC01585",7.34650895801468,-0.765298058703775,0.960504922805858,-0.796766409554843,0.425586706897288,NA
"ENSG00000287061",12.1052130333847,1.27481951030296,0.798310001386908,1.5968978317799,0.110288483202364,NA
"RCCD1-AS1",40.2333113299922,-0.5832221526022,0.396019448805802,-1.4727108841773,0.140829010481866,NA
"VPS33B-DT",9.23096875191778,0.468790826924371,0.910159865657548,0.515064270149608,0.606508109357695,NA
"ENSG00000278514",4.22396493358392,0.435646454857276,1.26393964116209,0.344673464356837,0.730339869410929,NA
"SV2B",28.6231267735864,0.617381495336014,0.49773818511344,1.24037398335293,0.214837099292429,NA
"ENSG00000260661",13.7461165250453,-0.515559508353118,0.83180122088406,-0.619810954118544,0.535382255975544,NA
"ST8SIA2",27.439515305209,-0.678083136462251,0.611413111997667,-1.10904251668198,0.267411840945774,NA
"ENO1P2",3.68733409707594,-1.051937550292,1.46633420873298,-0.717392763550781,0.473131783460927,NA
"ENSG00000271763",2.68530812614289,1.41515723962959,1.69438639849123,0.835203375623011,0.403603209408404,NA
"ENSG00000259064",4.07400146864451,0.416188352804893,1.25359013621156,0.331997150250914,0.739891410857024,NA
"ENSG00000275965",3.47432557829835,-0.650111537991775,1.44971392761013,-0.448441258382259,0.653834771157638,NA
"HMGN1P38",24.5449270900177,-0.250180283967102,0.49694954701311,-0.503431958980137,0.614660606857661,NA
"H2AZ2P1",9.54037338165782,-0.255396668190554,0.717639966377088,-0.35588412038963,0.721927348383298,NA
"ENSG00000260361",3.61424216070822,-0.0285562868887559,1.45601424321074,-0.0196126425424142,0.984352378483218,NA
"ENSG00000288872",12.2255437303443,0.235208386525246,0.856848957980094,0.274503906825911,0.783697401678781,NA
"MIR3175",6.78322198180181,-0.745934643091522,1.03078105583784,-0.723659635445287,0.469274719785378,NA
"YBX2P2",4.06498301295051,-1.42680106112643,1.47729497583862,-0.96582001865706,0.334134249560226,NA
"ENSG00000257060",10.1368644096706,-1.05113059698135,0.704108201908882,-1.49285378885187,0.135475463744095,NA
"ENSG00000258632",3.47857055779722,1.33633643555618,1.44383882452751,0.925544051631584,0.354682980524491,NA
"ENSG00000287950",7.27262301211842,-0.374180283488573,1.00191800155601,-0.373463978995746,0.708803149740364,NA
"NR2F2",5.26142769473251,-0.0419741677347771,1.15469884016853,-0.036350749021841,0.971002684786455,NA
"IRAIN",8.13332685542129,-0.979172477871135,0.89581114798385,-1.09305681233695,0.274368856414474,NA
"ENSG00000278022",11.9656366293525,-0.333247066674255,0.883260640647326,-0.377291878906802,0.705956706711405,NA
"ENSG00000287191",35.6973815238185,0.455344355105236,0.419294728049274,1.08597681927383,0.277489248055695,NA
"ENSG00000259621",6.55773102349881,1.85601615853359,1.09619619913643,1.69314230426609,0.0904283835322951,NA
"SYNM-AS1",7.72303360341793,-0.162263460120014,0.974192905674761,-0.16656193981173,0.867714742905384,NA
"SYNM",5.74408693362513,-0.197403712109287,1.32037698377176,-0.149505568890929,0.881154715415439,NA
"TTC23-AS1",4.421872086887,0.249175843782156,1.43248179442486,0.173946953288995,0.861907151681745,NA
"ENSG00000259921",5.21510574143237,2.511676609178,1.31142041304919,1.91523372992043,0.0554627027100675,NA
"HSP90B2P",48.8447504236875,-0.19017899801035,0.493378330081879,-0.385462811021288,0.699894554285734,NA
"HNRNPA1P62",22.355487423988,-0.257968205687275,0.424307227307663,-0.607975045167505,0.543204024981387,NA
