"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RNU6-527P",2.39883815667603,-3.77884620003466,2.17684132125502,-1.73593093953951,0.0825760463659523,0.663349540969685
"ENSG00000238079",3.51317101153604,-2.89261440385988,1.6442911407246,-1.75918627317129,0.0785458750033943,0.663349540969685
"ARMC2",133.30568924977,-0.349433640658685,0.201449507699191,-1.73459664731704,0.0828122737516702,0.663349540969685
"MAP7",685.66512457633,-0.197936929951266,0.113073946552742,-1.75050872447386,0.0800305700276596,0.663349540969685
"RMND1",520.861937874843,0.273039743766098,0.154915647008773,1.76250591233458,0.0779838583392619,0.663349540969685
"RBAK",647.715818771513,0.243105748666289,0.138532719032179,1.75486159778485,0.0792829842261179,0.663349540969685
"CCZ1",1353.24324069829,0.156546021216449,0.0901493039333316,1.73651946699688,0.0824720253161766,0.663349540969685
"ZNRF2P2",31.581821604404,-0.691576720163133,0.395541094877441,-1.74843203176504,0.0803892453479906,0.663349540969685
"MRPL32",632.855904533262,0.236854443605932,0.134782526105683,1.75730823905329,0.0788652842146775,0.663349540969685
"ENSG00000241057",27.7543678722017,-1.1459891644573,0.652221000974338,-1.75705652339519,0.0789081752913789,0.663349540969685
"FKBP9P1",8.79023240445257,-1.43847727554579,0.824185997715823,-1.74533088348071,0.080927289052575,0.663349540969685
"EEF1DP4",32.4615256775637,-0.881383456671383,0.507372754421447,-1.73715172718806,0.0823603929821272,0.663349540969685
"STX1A",95.225190879803,-0.482105594579081,0.277481329738539,-1.73743435291071,0.0823105320093505,0.663349540969685
"ENSG00000230305",11.1627473743385,1.5176830424198,0.871623716160254,1.74121356989415,0.0816461495005066,0.663349540969685
"PHTF2",905.994385235049,0.217330435243271,0.125428462246175,1.73270429495278,0.08314824075134,0.663349540969685
"RN7SKP198",4.12376802570916,2.07484712678895,1.19195745574351,1.74070569112278,0.0817351801985171,0.663349540969685
"RPL23AP95",6.9923318591846,-1.91444722579698,1.09207715735861,-1.75303293626928,0.0795963537227976,0.663349540969685
"LSM8",1387.85765793463,0.208864117089651,0.120465051864461,1.73381502649125,0.0829509086021384,0.663349540969685
"SND1",7018.98010362497,-0.130812322295066,0.075062753206048,-1.74270615861884,0.0813849553395702,0.663349540969685
"UBE2H-DT",4.44588299428045,-2.62655939869174,1.50938436779229,-1.74015277668039,0.0818321951386121,0.663349540969685
"MTPN",4953.79493662645,0.147873837748902,0.0847712920889308,1.74438579506105,0.081091840274345,0.663349540969685
"ENSG00000273402",7.43507662038351,2.09602177902942,1.21043663151017,1.73162454313231,0.0833404334399125,0.663349540969685
"PRAG1",172.305626402382,-0.394545019060263,0.227954729372393,-1.73080427042039,0.0834866799908795,0.663349540969685
"MIR597",3.49557147277764,-2.720141030394,1.56222395421015,-1.7411978756716,0.0816488995051964,0.663349540969685
"C8orf76",94.6971613346301,-0.544276318412239,0.313213898924352,-1.7377144509915,0.082261141114957,0.663349540969685
"NSMCE2",341.184342744423,0.217109954587548,0.124664048932296,1.74156026895499,0.0815854186630404,0.663349540969685
"ERICD",9.92338448496685,-1.60161265537724,0.918200399667689,-1.74429531500627,0.0811076081723176,0.663349540969685
"NFX1",1227.31552826862,0.174161115278515,0.0999462021199596,1.74254860699439,0.0814124938865261,0.663349540969685
"ENSG00000258728",106.996707247468,-0.549263979235932,0.318080854337789,-1.72680616184662,0.0842024814995454,0.663349540969685
"DNAJB5",211.047861372249,0.336764931080307,0.192894003569278,1.7458548469567,0.0808361776078256,0.663349540969685
"YBX1P10",60.6254676129867,-0.520121245017448,0.30086179953506,-1.72877130237612,0.0838500342186153,0.663349540969685
"MIR4477B",16.054927610859,-0.919548991922185,0.527007568959189,-1.74484968733607,0.0810110371612167,0.663349540969685
"RNU6-368P",2.63114119185286,3.11357183779639,1.78894898833996,1.74044752426708,0.0817804668034869,0.663349540969685
"CHCHD2P9",13.8604586942888,-1.1471336515357,0.654750230312961,-1.75201717911177,0.0797708539910408,0.663349540969685
"GNG10",3.32565227598059,3.31936131495697,1.89478243543402,1.7518429835965,0.0798008108246078,0.663349540969685
